step,selected,train_score
1995-02-01,"RelativeStrengthVsBench(bench=QQQ,lookback_days=126,rebalance=ME,top_n=5)",47.92930911110969
1996-02-01,"RelativeStrengthVsBench(bench=QQQ,lookback_days=126,rebalance=ME,top_n=5)",52.292797385601055
1997-02-01,"RelativeStrengthVsBench(bench=QQQ,lookback_days=126,rebalance=ME,top_n=5)",56.7538462514445
1998-02-01,"RelativeStrengthVsBench(bench=QQQ,lookback_days=126,rebalance=ME,top_n=5)",60.805585552147065
1999-02-01,"RelativeStrengthVsBench(bench=QQQ,lookback_days=126,rebalance=ME,top_n=5)",64.22523516201485
2000-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",1.9529801755586123
2001-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",1.5867241547586148
2002-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",1.262617045218816
2003-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",1.0128145509874082
2004-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",1.0559323375802676
2005-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",1.1571036530077263
2006-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",1.225798383201249
2007-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",1.1837718052174468
2008-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",1.0216854577888825
2009-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.925284017022144
2010-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",0.8416763088283542
2011-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.8118773567157889
2012-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.7970364647686542
2013-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.8278393120656915
2014-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.8041103439942169
2015-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.8331331374011495
2016-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.869177476233939
2017-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",0.8801492422757314
2018-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.9247867353673782
2019-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",0.9341266396457286
2020-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",0.9428682354491658
2021-02-01,"XSMomentumTopN(basket=None,lookback_days=252,rebalance=ME,skip_days=21,top_n=8,weighting=equal)",0.9225401400700081
2022-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.9554142206083964
2023-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.9106899103022668
2024-02-01,"XSMomentumTopN(basket=None,lookback_days=126,rebalance=ME,skip_days=21,top_n=3,weighting=equal)",0.9183490724943048
