step,selected,train_score
1995-02-01,"DonchianBreakout(entry_window=20,exit_window=20,max_positions=6,regime_filter=True)",47.92930911110969
1996-02-01,"DonchianBreakout(entry_window=20,exit_window=20,max_positions=6,regime_filter=True)",52.292797385601055
1997-02-01,"DonchianBreakout(entry_window=20,exit_window=20,max_positions=6,regime_filter=True)",56.7538462514445
1998-02-01,"DonchianBreakout(entry_window=20,exit_window=20,max_positions=6,regime_filter=True)",60.805585552147065
1999-02-01,"DonchianBreakout(entry_window=20,exit_window=20,max_positions=6,regime_filter=True)",64.22523516201485
2000-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.3)",1.6373231930948855
2001-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",1.233377633335357
2002-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.8483932407653849
2003-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.742096589973685
2004-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.7888512271117436
2005-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.757519302830265
2006-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.8038329110547153
2007-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.3)",0.7268260844624836
2008-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.6756777229539188
2009-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.6328868934860966
2010-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.5280961340704666
2011-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.5940454027789261
2012-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.582995402137832
2013-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.6460583452712327
2014-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.5970425726464341
2015-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.600513897148804
2016-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.605604790311506
2017-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.6699874490624487
2018-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.7176398890277761
2019-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.7005114036536055
2020-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.6977519037939112
2021-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.6978912277365265
2022-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.7280793346636322
2023-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.6704050717747626
2024-02-01,"VolCompressionBreakout(entry_window=40,exit_window=20,max_positions=6,squeeze_pct=0.2)",0.70930169548063
