step,selected,train_score
1995-02-01,"ResidualMomentum(basket=None,bench=QQQ,beta_window=252,lookback_days=126,rebalance=ME,skip_days=21,top_n=8)",47.92930911110969
1996-02-01,"ResidualMomentum(basket=None,bench=QQQ,beta_window=252,lookback_days=126,rebalance=ME,skip_days=21,top_n=8)",52.292797385601055
1997-02-01,"ResidualMomentum(basket=None,bench=QQQ,beta_window=252,lookback_days=126,rebalance=ME,skip_days=21,top_n=8)",56.7538462514445
1998-02-01,"ResidualMomentum(basket=None,bench=QQQ,beta_window=252,lookback_days=126,rebalance=ME,skip_days=21,top_n=8)",60.805585552147065
1999-02-01,"ResidualMomentum(basket=None,bench=QQQ,beta_window=252,lookback_days=126,rebalance=ME,skip_days=21,top_n=8)",64.22523516201485
2000-02-01,"ResidualMomentum(basket=None,bench=QQQ,beta_window=252,lookback_days=126,rebalance=ME,skip_days=21,top_n=8)",67.37462230249875
2001-02-01,"ResidualMomentum(basket=None,bench=QQQ,beta_window=252,lookback_days=252,rebalance=ME,skip_days=21,top_n=8)",69.02931686465668
2002-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.6522293135410846
2003-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.6044011749534093
2004-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.6220248522044682
2005-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.6182090944229202
2006-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.6603111291333077
2007-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.6548741732322274
2008-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.5247680541750515
2009-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.2700623715739585
2010-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.1370679250509295
2011-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.0827097308900027
2012-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.0971842546457287
2013-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.1371610004225523
2014-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.0961849378576465
2015-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.1022226845044207
2016-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.1477005681239414
2017-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.1580930035929762
2018-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.2416719638082474
2019-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.2511188502211257
2020-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.2187678287116046
2021-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.1712982934685068
2022-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.1929297858932018
2023-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.1259789869264998
2024-02-01,"BreadthGatedBasket(basket=ai_broad,breadth_window=200,fallback=IEF,min_exposure=0.0,rebalance=W-FRI,smooth_days=21,threshold=0.4)",1.141711458699161
