step,selected,train_score
1995-02-01,"PostEarningsDrift(basket=None,hold_days=42,rebalance=W-FRI,top_n=10)",1.6326111638713292
1996-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",2.140208013104625
1997-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",2.3798281455876236
1998-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",2.534630080754072
1999-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",2.6533196103528214
2000-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",2.660237552940869
2001-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",2.1164572156453856
2002-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",1.5879014298064495
2003-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",1.261545170552846
2004-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",1.3011111211522275
2005-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",1.286653992245135
2006-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",1.283510633493081
2007-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",1.2648375315980687
2008-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",1.0806629009638535
2009-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.9801765178346237
2010-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.8908481934814775
2011-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.8517427239297987
2012-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.8626091915968257
2013-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.8784284016440238
2014-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.8484791337862493
2015-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.8793222919931063
2016-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.9223954126879725
2017-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.9139915358193892
2018-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.9850237125326905
2019-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.9944194405198141
2020-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",1.0081916146099852
2021-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.9936006001856541
2022-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",1.0212780024878783
2023-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.95964354349572
2024-02-01,"PostEarningsDrift(basket=None,hold_days=63,rebalance=W-FRI,top_n=10)",0.9853205698736808
